-7.750328452178631267e+01,-9.396926207859119984e+01
-7.154116402090471638e+01,-9.510565162951583318e+01
-6.551558360445829976e+01,-9.612616959383166204e+01
-5.952144839133941900e+01,-9.702957262759956336e+01
-5.364936358922085446e+01,-9.781476007338059731e+01
-4.798343955148126838e+01,-9.848077530122093037e+01
-4.259926527332176249e+01,-9.902680687415718808e+01
-3.756210025181111689e+01,-9.945218953682750396e+01
-3.292532923544867884e+01,-9.975640502598237447e+01
-2.872921789310046492e+01,-9.993908270190956955e+01
-2.499999999999970868e+01,-1.000000000000000000e+02
-2.174931855259936242e+01,-9.993908270190954113e+01
-1.897403448662180736e+01,-9.975640502598233184e+01
-1.665640759828335860e+01,-9.945218953682743290e+01
-1.476464508131068243e+01,-9.902680687415711702e+01
-1.325380401809628950e+01,-9.848077530122083090e+01
-1.206702542566915071e+01,-9.781476007338048362e+01
-1.113706927140512626e+01,-9.702957262759942125e+01
-1.038811244105680132e+01,-9.612616959383150572e+01
-9.737765145918046983e+00,-9.510565162951564844e+01
-9.099255856654433927e+00,-9.396926207859100089e+01
-8.383730681684365749e+00,-9.271838545667873177e+01
-7.502610270541561377e+00,-9.135454576425988193e+01
-6.369945887429091513e+00,-8.987940462991625168e+01
-4.904716302591168642e+00,-8.829475928589197053e+01
-3.033008588991318533e+00,-8.660254037844427444e+01
-6.900287539964580219e-01,-8.480480961564276754e+01
2.178107689873041153e+00,-8.290375725550408958e+01
5.612849707246187592e+00,-8.090169943749437209e+01
9.641987266937018575e+00,-7.880107536067148999e+01
1.427876096865685440e+01,-7.660444431189675640e+01
1.952132713402900777e+01,-7.431448254773989959e+01
2.535259198473049835e+01,-7.193398003386526796e+01
3.174041945189108915e+01,-6.946583704589951935e+01
3.863820796961910276e+01,-6.691306063588525888e+01
4.598582252711130991e+01,-6.427876096865297484e+01
5.371085951246952561e+01,-6.156614753256668138e+01
6.173021369199351938e+01,-5.877852522924780487e+01
6.995190923274583383e+01,-5.591929034707477086e+01
7.827715017749233084e+01,-5.299192642332016590e+01
8.660254037844561026e+01,-4.999999999999923261e+01
9.482241872404922844e+01,-4.694715627858786178e+01
1.028312526526701873e+02,-4.383711467890861968e+01
1.105260315097605286e+02,-4.067366430758045936e+01
1.178086013048791472e+02,-3.746065934159118882e+01
1.245878838633815064e+02,-3.420201433256639945e+01
1.307819262076376674e+02,-3.090169943749378945e+01
1.363197301758076776e+02,-2.756373558169848437e+01
1.411428176887683890e+02,-2.419218955996760201e+01
1.452064935752354131e+02,-2.079116908177628886e+01
1.484807753012215130e+02,-1.736481776669290511e+01
1.509509671397867692e+02,-1.391731009600592728e+01
1.526178650588304890e+02,-1.045284632676423620e+01
1.534975876831830135e+02,-6.975647374410923085e+00
1.536210378792262361e+02,-3.489949670250835023e+00
1.530330085889916063e+02,-2.452388501477647958e-13
1.517909552830898576e+02,3.489949670250345193e+00
1.499634655923185562e+02,6.975647374413269652e+00
1.476284641149474908e+02,1.045284632676657566e+01
1.448711968974357092e+02,1.391731009600544233e+01
1.417820454904440339e+02,1.736481776669242194e+01
1.384542246567925758e+02,2.079116908177580925e+01
1.349814206503550054e+02,2.419218955996712950e+01
1.314554284252030243e+02,2.756373558170074389e+01
1.279638461369605125e+02,3.090169943749602766e+01
1.245878838633825012e+02,3.420201433256593759e+01
1.214003406339953557e+02,3.746065934159073407e+01
1.184637996893077769e+02,4.067366430758001172e+01
1.158290864909514255e+02,4.383711467890817204e+01
1.135340275087421276e+02,4.694715627858994367e+01
1.116025403784431091e+02,5.000000000000127898e+01
1.100440778384932941e+02,5.299192642331974668e+01
1.088534391165389223e+02,5.591929034707436585e+01
1.080109533625420539e+02,5.877852522924739986e+01
1.074830305379892081e+02,6.156614753256630479e+01
1.072230660966879157e+02,6.427876096865476541e+01
1.071726770551847920e+02,6.691306063588700681e+01
1.072632388652358770e+02,6.946583704589917829e+01
1.074176850686547340e+02,7.193398003386492690e+01
1.075525252192991559e+02,7.431448254773957274e+01
1.075800311578758652e+02,7.660444431189826275e+01
1.074105375558419979e+02,7.880107536067293950e+01
1.069547998073679764e+02,8.090169943749407366e+01
1.061263509134125798e+02,8.290375725550380537e+01
1.048437990045028556e+02,8.480480961564251174e+01
1.030330085889901000e+02,8.660254037844403285e+01
1.006291114559049333e+02,8.829475928589309319e+01
9.757829733610743972e+01,8.987940462991727486e+01
9.383933982958393472e+01,9.135454576425968298e+01
8.938481960722172914e+01,9.271838545667854703e+01
8.420201433256693235e+01,9.396926207859083036e+01
7.829343293934992687e+01,9.510565162951549212e+01
7.167698064286665272e+01,9.612616959383214521e+01
6.438575014193781954e+01,9.702957262760000390e+01
5.646744365989864889e+01,9.781476007338038414e+01
4.798343955148521900e+01,9.848077530122073142e+01
3.900752594420455921e+01,9.902680687415704597e+01
2.962433207226436238e+01,9.945218953682739027e+01
1.992749539716550800e+01,9.975640502598250237e+01
1.001760910840035024e+01,9.993908270190962639e+01
8.336882943750826573e-13,1.000000000000000000e+02
-1.001760910840292951e+01,9.993908270190958376e+01
-1.992749539716945861e+01,9.975640502598240289e+01
-2.962433207226683152e+01,9.945218953682726237e+01
-3.900752594420831798e+01,9.902680687415687544e+01
-4.798343955148747852e+01,9.848077530122051826e+01
-5.646744365989496117e+01,9.781476007338069678e+01
-6.438575014194110224e+01,9.702957262759969126e+01
-7.167698064286842907e+01,9.612616959383180415e+01
-7.829343293935278325e+01,9.510565162951510843e+01
-8.420201433256833923e+01,9.396926207859038982e+01
-8.938481960721956909e+01,9.271838545667912967e+01
-9.383933982958210152e+01,9.135454576426030826e+01
-9.757829733610810763e+01,8.987940462991672064e+01
-1.006291114559056012e+02,8.829475928589248213e+01
-1.030330085889916347e+02,8.660254037844340758e+01
-1.048437990045032393e+02,8.480480961564184383e+01
-1.061263509134121250e+02,8.290375725550468644e+01
-1.069547998073676922e+02,8.090169943749499737e+01
-1.074105375558420690e+02,7.880107536067215790e+01
-1.075800311578765758e+02,7.660444431189745274e+01
-1.075525252192991417e+02,7.431448254773872009e+01
-1.074176850686552882e+02,7.193398003386404582e+01
-1.072632388652359339e+02,6.946583704590030095e+01
-1.071726770551852894e+02,6.691306063588605468e+01
-1.072230660966880436e+02,6.427876096865378486e+01
-1.074830305379880286e+02,6.156614753256529582e+01
-1.080109533625423524e+02,5.877852522924636958e+01
-1.088534391165394766e+02,5.591929034707330004e+01
-1.100440778384926546e+02,5.299192642332107539e+01
-1.116025403784437913e+02,5.000000000000016342e+01
-1.135340275087432644e+02,4.694715627858881390e+01
-1.158290864909522639e+02,4.383711467890702806e+01
-1.184637996893085301e+02,4.067366430757884643e+01
-1.214003406339939772e+02,3.746065934159219069e+01
-1.245878838633790195e+02,3.420201433256740842e+01
-1.279638461369617204e+02,3.090169943749481618e+01
-1.314554284252037348e+02,2.756373558169952176e+01
-1.349814206503562559e+02,2.419218955996588960e+01
-1.384542246567959580e+02,2.079116908177456224e+01
-1.417820454904425844e+02,1.736481776669396737e+01
-1.448711968974343449e+02,1.391731009600699309e+01
-1.476284641149476613e+02,1.045284632676530734e+01
-1.499634655923194373e+02,6.975647374411998669e+00
-1.517909552830919324e+02,3.489949670249071989e+00
-1.530330085889922032e+02,-1.518871521261012205e-12
-1.536210378792261224e+02,-3.489949670249267832e+00
-1.534975876831832409e+02,-6.975647374412194068e+00
-1.526178650588293237e+02,-1.045284632676550274e+01
-1.509509671397865418e+02,-1.391731009600718849e+01
-1.484807753012198646e+02,-1.736481776669415922e+01
-1.452064935752347310e+02,-2.079116908177753587e+01
-1.411428176887703785e+02,-2.419218955996608145e+01
-1.363197301758052618e+02,-2.756373558169970650e+01
-1.307819262076364168e+02,-3.090169943749500092e+01
-1.245878838633787069e+02,-3.420201433256759316e+01
-1.178086013048775413e+02,-3.746065934159237543e+01
-1.105260315097613812e+02,-4.067366430757902407e+01
-1.028312526526737258e+02,-4.383711467890720570e+01
-9.482241872404588889e+01,-4.694715627858898443e+01
-8.660254037844364916e+01,-5.000000000000034106e+01
-7.827715017748892024e+01,-5.299192642332124592e+01
-6.995190923274385852e+01,-5.591929034707582247e+01
-6.173021369199717867e+01,-5.877852522924652590e+01
-5.371085951247307122e+01,-6.156614753256545214e+01
-4.598582252710948381e+01,-6.427876096865394118e+01
-3.863820796961601900e+01,-6.691306063588619679e+01
-3.174041945188949398e+01,-6.946583704590044306e+01
-2.535259198472772013e+01,-7.193398003386614903e+01
-1.952132713403150177e+01,-7.431448254773886219e+01
-1.427876096865444566e+01,-7.660444431189756642e+01
-9.641987266935963419e+00,-7.880107536067228580e+01
-5.612849707244148334e+00,-8.090169943749511106e+01
-2.178107689872280872e+00,-8.290375725550480013e+01
6.900287539981420082e-01,-8.480480961564344966e+01
3.033008588990377064e+00,-8.660254037844349284e+01
4.904716302591589638e+00,-8.829475928589258160e+01
6.369945887430327858e+00,-8.987940462991682011e+01
7.502610270541851811e+00,-9.135454576426039353e+01
8.383730681685383601e+00,-9.271838545667921494e+01
9.099255856654139052e+00,-9.396926207859046087e+01
9.737765145917766318e+00,-9.510565162951516527e+01
1.038811244105709086e+01,-9.612616959383186099e+01
1.113706927140346536e+01,-9.702957262759973389e+01
1.206702542566959480e+01,-9.781476007338073941e+01
1.325380401809720965e+01,-9.848077530122104406e+01
1.476464508130992215e+01,-9.902680687415688965e+01
1.665640759828241713e+01,-9.945218953682729079e+01
1.897403448662204184e+01,-9.975640502598241710e+01
2.174931855260048152e+01,-9.993908270190958376e+01
2.500000000000098055e+01,-1.000000000000000000e+02
2.872921789310189311e+01,-9.993908270190952692e+01
3.292532923544581536e+01,-9.975640502598248816e+01
3.756210025181283640e+01,-9.945218953682737606e+01
4.259926527332330437e+01,-9.902680687415701755e+01
4.798343955148322237e+01,-9.848077530122070300e+01
5.364936358922476245e+01,-9.781476007338034151e+01
5.952144839134152932e+01,-9.702957262759926493e+01
6.551558360445559970e+01,-9.612616959383210258e+01
7.154116402090622273e+01,-9.510565162951543527e+01
7.750328452178847272e+01,-9.396926207859075930e+01
8.330504936487002965e+01,-9.271838545667846176e+01
8.884993888570370757e+01,-9.135454576425959772e+01
9.404417524524333771e+01,-8.987940462991718960e+01
9.879902885976922278e+01,-8.829475928589299372e+01
1.030330085889898868e+02,-8.660254037844393338e+01
1.066738816006378272e+02,-8.480480961564241227e+01
1.096604730042763833e+02,-8.290375725550369168e+01
1.119442007512503210e+02,-8.090169943749395998e+01
1.134903077981957153e+02,-7.880107536067282581e+01
1.142787609686532733e+02,-7.660444431189813486e+01
1.143047941377421779e+02,-7.431448254773944484e+01
1.135790821070678902e+02,-7.193398003386479900e+01
1.121275406158399761e+02,-6.946583704589903618e+01
1.099907571258581527e+02,-6.691306063588474728e+01
1.072230660966878162e+02,-6.427876096865462330e+01
1.038912912088724028e+02,-6.156614753256614847e+01
1.000731851829954735e+02,-5.877852522924725065e+01
9.585560527826115162e+01,-5.591929034707420243e+01
9.133246905379343161e+01,-5.299192642331958325e+01
8.660254037844170227e+01,-4.999999999999864286e+01
8.176709984774046802e+01,-4.694715627858976603e+01
7.692755660716244392e+01,-4.383711467890800151e+01
7.218306001875794209e+01,-4.067366430757983409e+01
6.762816960847847270e+01,-3.746065934159055644e+01
6.335064029379927319e+01,-3.420201433256575285e+01
5.942937705139381421e+01,-3.090169943749313930e+01
5.593260901185765022e+01,-2.756373558170055560e+01
5.291632756643072355e+01,-2.419218955996693765e+01
5.042302657152458778e+01,-2.079116908177561740e+01
4.848077530122040457e+01,-1.736481776669223009e+01
4.710264660852660512e+01,-1.391731009600524693e+01
4.628651401482476047e+01,-1.045284632676638026e+01
4.601522236878206940e+01,-6.975647374413074253e+00
4.625712752459222088e+01,-3.489949670250149794e+00
4.696699141100880581e+01,4.408109496293883100e-13
4.808721012072876988e+01,3.489949670251030867e+00
4.954934445964662615e+01,6.975647374413954438e+00
5.127591495870579763e+01,1.045284632676443159e+01
5.318241685087911463e+01,1.391731009600611912e+01
5.517950511200032082e+01,1.736481776669310051e+01
5.717529548996895272e+01,2.079116908177648071e+01
5.907772460484383714e+01,2.419218955996779030e+01
6.079691076246054848e+01,2.756373558170140470e+01
6.224745712206856751e+01,3.090169943749397774e+01
6.335064029380159667e+01,3.420201433256658419e+01
6.403643027936251997e+01,3.746065934159137356e+01
6.424529183921212905e+01,4.067366430758063700e+01
6.392972276888140470e+01,4.383711467890879732e+01
6.305549106304201246e+01,4.694715627859054763e+01
6.160254037844420338e+01,4.999999999999940314e+01
5.956554139279246840e+01,5.299192642332033643e+01
5.695407539446931366e+01,5.591929034707493429e+01
5.379244551244562444e+01,5.877852522924796119e+01
5.011912018335374341e+01,6.156614753256683770e+01
4.598582252710896512e+01,6.427876096865311695e+01
4.145628804029483661e+01,6.691306063588540098e+01
3.660472120249449546e+01,6.946583704589967567e+01
3.151398902314201678e+01,7.193398003386541006e+01
2.627359605247114516e+01,7.431448254774004170e+01
2.097749077943058538e+01,7.660444431189871750e+01
1.572175750929096694e+01,7.880107536067161789e+01
1.060225065112825504e+01,8.090169943749447157e+01
5.712229780736775453e+00,8.290375725550418906e+01
1.140053842138289752e+00,8.480480961564288123e+01
-3.033008588991719989e+00,8.660254037844438812e+01
-6.734798898729852823e+00,8.829475928589340583e+01
-9.904067978292577124e+00,8.987940462991633694e+01
-1.249201121442294493e+01,9.135454576425995299e+01
-1.446350092403802279e+01,9.271838545667880283e+01
-1.579798566743393096e+01,9.396926207859107194e+01
-1.649003406436036556e+01,9.510565162951570528e+01
-1.654950947946935713e+01,9.612616959383232995e+01
-1.600137102200761063e+01,9.702957262759947810e+01
-1.488510549634562530e+01,9.781476007338052625e+01
-1.325380401809754716e+01,9.848077530122085932e+01
-1.117290575219217175e+01,9.902680687415713123e+01
-8.718639418733920010e+00,9.945218953682746132e+01
-5.976200648344347499e+00,9.975640502598236026e+01
-3.037709767905137692e+00,9.993908270190955534e+01
1.690414920237129858e-12,1.000000000000000000e+02
3.037709767902847524e+00,9.993908270190955534e+01
5.976200648344925703e+00,9.975640502598236026e+01
8.718639418734248636e+00,9.945218953682719132e+01
1.117290575219376869e+01,9.902680687415717387e+01
1.325380401809694142e+01,9.848077530122088774e+01
1.488510549634512437e+01,9.781476007338055467e+01
1.600137102200724115e+01,9.702957262759952073e+01
1.654950947946855777e+01,9.612616959383160520e+01
1.649003406436099439e+01,9.510565162951489526e+01
1.579798566743275146e+01,9.396926207859112878e+01
1.446350092403941190e+01,9.271838545667887388e+01
1.249201121442213847e+01,9.135454576426002404e+01
9.904067978292875551e+00,8.987940462991642221e+01
6.734798898725667726e+00,8.829475928589216949e+01
3.033008588989996923e+00,8.660254037844306652e+01
-1.140053842137467299e+00,8.480480961564298070e+01
-5.712229780738406149e+00,8.290375725550430275e+01
-1.060225065112729226e+01,8.090169943749458525e+01
-1.572175750928996862e+01,7.880107536067173157e+01
-2.097749077943317175e+01,7.660444431189699799e+01
-2.627359605247079344e+01,7.431448254774016959e+01
-3.151398902314317141e+01,7.193398003386553796e+01
-3.660472120249409045e+01,6.946583704589981778e+01
-4.145628804029357184e+01,6.691306063588554309e+01
-4.598582252710858143e+01,6.427876096865327327e+01
-5.011912018335760877e+01,6.156614753256475581e+01
-5.379244551244640604e+01,5.877852522924811041e+01
-5.695407539446892997e+01,5.591929034707509061e+01
-5.956554139279223392e+01,5.299192642332049985e+01
-6.160254037844410391e+01,4.999999999999958078e+01
-6.305549106304265194e+01,4.694715627858820994e+01
-6.392972276888211525e+01,4.383711467890641700e+01
-6.424529183921265485e+01,4.067366430758082174e+01
-6.403643027936267629e+01,3.746065934159155830e+01
-6.335064029380050243e+01,3.420201433256676893e+01
-6.224745712206875936e+01,3.090169943749416248e+01
-6.079691076246052717e+01,2.756373558169886095e+01
-5.907772460484317634e+01,2.419218955996522524e+01
-5.717529548996976274e+01,2.079116908177667256e+01
-5.517950511199830999e+01,1.736481776669329236e+01
-5.318241685087991755e+01,1.391731009600631630e+01
-5.127591495870656502e+01,1.045284632676462522e+01
-4.954934445964337897e+01,6.975647374411314772e+00
-4.808721012072806644e+01,3.489949670251227154e+00
-4.696699141100835106e+01,6.372496220022354836e-13
-4.625712752459374144e+01,-3.489949670249953506e+00
-4.601522236878128069e+01,-6.975647374412878854e+00
-4.628651401482520100e+01,-1.045284632676618486e+01
-4.710264660852701013e+01,-1.391731009600786706e+01
-4.848077530122031931e+01,-1.736481776669203825e+01
-5.042302657152433198e+01,-2.079116908177542555e+01
-5.291632756643034696e+01,-2.419218955996674936e+01
-5.593260901185843181e+01,-2.756373558170036731e+01
-5.942937705139533477e+01,-3.090169943749565462e+01
-6.335064029380232853e+01,-3.420201433256823975e+01
-6.762816960847625580e+01,-3.746065934159037170e+01
-7.218306001876098321e+01,-4.067366430757965645e+01
-7.692755660716009913e+01,-4.383711467890782387e+01
-8.176709984774090856e+01,-4.694715627858958840e+01
-8.660254037844356390e+01,-5.000000000000093081e+01
